model,draw,N,module,objective,backend_status,exact_parent_SE,eligible_weights,eligible_parents,ownership_regret,sum_abs_child_mean,weighted_cancellation,unweighted_cancellation_mean,zero_score_parents,minority_sign_fraction,mean_favorable_parents,selector_gap,threshold_increment,veto_increment,total_surrogate_gap,selected_tiles,selected_weights,mean_favorable_threshold_fail,mean_favorable_threshold_fail_fraction
mistral7b,seed0,128,model.layers.4.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0010666589695438322,0.002999122518280578,0.7113140347166321,0.7192894046061798,0,0.3992919921875,272,,,,,,,,
mistral7b,seed0,128,model.layers.4.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.0005365815676561803,0.0015133314973227938,0.7091394960131823,0.7208074857022502,0,0.4051513671875,284,,,,,,,,
mistral7b,seed0,128,model.layers.4.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.003178958026076817,0.008741119025480137,0.7273572220696769,0.7360397604857564,0,0.3994140625,289,,,,,,,,
mistral7b,seed0,128,model.layers.4.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.001295046469850611,0.0036841796862306653,0.7030311114795764,0.7258740970299473,0,0.4010009765625,289,,,,,,,,
mistral7b,seed0,128,model.layers.4.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004074604311700369,0.010743744794520102,0.7585072783520771,0.7570786942464212,0,0.4041748046875,1039,,,,,,,,
mistral7b,seed0,128,model.layers.4.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.0015408389146622029,0.004117529812105572,0.7484287837489961,0.7512903894436862,0,0.402496337890625,1077,,,,,,,,
mistral7b,seed0,128,model.layers.4.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.008612923079450802,0.02313300319019286,0.7446437463080638,0.7442810147283648,0,0.40096609933035715,3598,,,,,,,,
mistral7b,seed0,128,model.layers.4.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.0033339400404838807,0.008987444966414113,0.7419105325134657,0.7425476076151983,0,0.40205601283482145,3681,,,,,,,,
mistral7b,seed0,128,model.layers.4.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.010550543902918152,0.028557313092174297,0.738903122213509,0.7399779383971424,0,0.40322440011160715,3628,,,,,,,,
mistral7b,seed0,128,model.layers.4.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.004015234052661673,0.01091788322935502,0.7355334304851097,0.7376709958737241,0,0.40237862723214285,3717,,,,,,,,
mistral7b,seed0,128,model.layers.4.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.011668509146156053,0.031219974003740547,0.7475028098843399,0.747300073481851,0,0.4006260463169643,3682,,,,,,,,
mistral7b,seed0,128,model.layers.4.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.004437409077309794,0.011866842513160974,0.7478668520945594,0.7474674063786145,0,0.40147181919642855,3852,,,,,,,,
mistral7b,seed0,128,model.layers.5.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.002024754615442787,0.005637119911400604,0.7183649265107489,0.7225019032869731,0,0.400543212890625,1010,,,,,,,,
mistral7b,seed0,128,model.layers.5.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0008121123399689551,0.0022688713796302088,0.7158734049537149,0.7253004199869726,0,0.402252197265625,1070,,,,,,,,
mistral7b,seed0,128,model.layers.5.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0010015049928702308,0.0027986707986817627,0.7157004627639394,0.7165683388775229,0,0.3995361328125,280,,,,,,,,
mistral7b,seed0,128,model.layers.5.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.00044032920604067036,0.0012031415874193645,0.7319657314566588,0.7142753912300523,0,0.3958740234375,281,,,,,,,,
mistral7b,seed0,128,model.layers.5.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.0025098165914756443,0.006963560243869793,0.720842931942781,0.73244758344356,0,0.400146484375,268,,,,,,,,
mistral7b,seed0,128,model.layers.5.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.001014119866001209,0.0027911249173854513,0.7266746534233747,0.7337344919514238,0,0.399169921875,287,,,,,,,,
mistral7b,seed0,128,model.layers.5.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004149496190506405,0.01090938433420345,0.760720506930308,0.7572228976484685,0,0.402923583984375,1054,,,,,,,,
mistral7b,seed0,128,model.layers.5.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.001492895404939576,0.00401504756214837,0.7436501719251156,0.7420170938142463,0,0.4007568359375,1094,,,,,,,,
mistral7b,seed0,128,model.layers.5.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.00873334994230332,0.02347578580061807,0.7440304675188669,0.743201331643679,0,0.40185546875,3602,,,,,,,,
mistral7b,seed0,128,model.layers.5.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.0032121421082495424,0.00862871801905199,0.7445236015726124,0.7444541308372999,0,0.4011317661830357,3737,,,,,,,,
mistral7b,seed0,128,model.layers.5.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.01047567188945979,0.028055524627059,0.746781393590923,0.746097076444581,0,0.40120152064732145,3676,,,,,,,,
mistral7b,seed0,128,model.layers.5.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0038184001861454805,0.010365751524782994,0.7367338831181212,0.7371086677477638,0,0.40093994140625,3802,,,,,,,,
mistral7b,seed0,128,model.layers.5.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.011285513159625449,0.030173683941812496,0.7480368112417858,0.7471420968581217,0,0.40104457310267855,3648,,,,,,,,
mistral7b,seed0,128,model.layers.5.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.004026674570890135,0.010820566225568713,0.7442631904743041,0.7433720744659235,0,0.4008876255580357,3879,,,,,,,,
mistral7b,seed0,128,model.layers.6.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.0021513049202114,0.006112436775610863,0.7039107312472458,0.7171999327876643,0,0.4029541015625,1041,,,,,,,,
mistral7b,seed0,128,model.layers.6.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0008185043889788039,0.002314893866930792,0.7071636420757553,0.7187829316014177,0,0.405609130859375,1076,,,,,,,,
mistral7b,seed0,128,model.layers.6.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0009561118091253734,0.0026502019518316114,0.7215388310046214,0.7271730693501914,0,0.4039306640625,264,,,,,,,,
mistral7b,seed0,128,model.layers.6.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.0003848559265852494,0.0010667718927689918,0.7215336834312142,0.7314625071255239,0,0.40234375,274,,,,,,,,
mistral7b,seed0,128,model.layers.6.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.0025653097512075562,0.0068850370119935556,0.7451840118619125,0.7424387001283701,0,0.4024658203125,285,,,,,,,,
mistral7b,seed0,128,model.layers.6.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0009472368346693377,0.002515299357848777,0.7531801983835967,0.7500205310502017,0,0.39990234375,289,,,,,,,,
mistral7b,seed0,128,model.layers.6.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004161984665658508,0.011027479482722174,0.7548387956068283,0.7534121066823495,0,0.404449462890625,1048,,,,,,,,
mistral7b,seed0,128,model.layers.6.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.001419278256336344,0.003842813967434751,0.7386661276677806,0.7401498857153008,0,0.39910888671875,1138,,,,,,,,
mistral7b,seed0,128,model.layers.6.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.00882039834206215,0.023527825551334307,0.7497844050923719,0.7484506288814321,0,0.4042271205357143,3656,,,,,,,,
mistral7b,seed0,128,model.layers.6.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.0031060926328939815,0.008353615943773127,0.7436522468355264,0.7443526461426317,0,0.4025791713169643,3726,,,,,,,,
mistral7b,seed0,128,model.layers.6.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.009985411914809547,0.026844020527774057,0.7439580002167098,0.7438486201044967,0,0.4014892578125,3673,,,,,,,,
mistral7b,seed0,128,model.layers.6.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0035168279193540167,0.009483307761896126,0.7416880286190036,0.741316556562786,0,0.4019862583705357,3764,,,,,,,,
mistral7b,seed0,128,model.layers.6.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.010953484070496816,0.029059760381754507,0.7538592147080526,0.7534669750882859,0,0.40230887276785715,3668,,,,,,,,
mistral7b,seed0,128,model.layers.6.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.003741296505599262,0.010017194629675784,0.7469749054322513,0.7456397488608049,0,0.40023367745535715,3806,,,,,,,,
mistral7b,seed0,128,model.layers.7.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.002139768449415219,0.006125039957337398,0.6986953438081382,0.7056505530692607,0,0.402740478515625,1057,,,,,,,,
mistral7b,seed0,128,model.layers.7.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0007473843925859013,0.002112696450794563,0.7075170617196975,0.7163094531706525,0,0.400421142578125,1075,,,,,,,,
mistral7b,seed0,128,model.layers.7.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0009947795204757331,0.0028029619604922063,0.7098059370745422,0.7201301666660933,0,0.4044189453125,267,,,,,,,,
mistral7b,seed0,128,model.layers.7.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.00036024957118795456,0.0009942456672816478,0.7246691296586839,0.7275178395907234,0,0.4083251953125,257,,,,,,,,
mistral7b,seed0,128,model.layers.7.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.0025294746695610493,0.006591412060253543,0.7675061569322527,0.7646640347868068,0,0.4088134765625,252,,,,,,,,
mistral7b,seed0,128,model.layers.7.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.00086586468734004,0.0023160754418659335,0.7476998993111044,0.7393825011953968,0,0.3995361328125,280,,,,,,,,
mistral7b,seed0,128,model.layers.7.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004527699647487407,0.012098598064984839,0.7484668261839775,0.7475997182474086,0,0.4036865234375,1035,,,,,,,,
mistral7b,seed0,128,model.layers.7.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.001533535558794652,0.004073479139167831,0.7529364979676498,0.7515290781294846,0,0.401336669921875,1101,,,,,,,,
mistral7b,seed0,128,model.layers.7.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.008582597231622358,0.022912733210063527,0.7491552538003441,0.7477147788692527,0,0.4033115931919643,3677,,,,,,,,
mistral7b,seed0,128,model.layers.7.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.002974889748812399,0.007993042603725721,0.7443697966593452,0.7438385442910083,0,0.40163748604910715,3731,,,,,,,,
mistral7b,seed0,128,model.layers.7.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.009990169319876216,0.026769621385943798,0.7463810694851185,0.7460285728226751,0,0.40158517020089285,3619,,,,,,,,
mistral7b,seed0,128,model.layers.7.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0034460422034572127,0.009252583973113227,0.7448821244899697,0.7448543158097637,0,0.40230015345982145,3785,,,,,,,,
mistral7b,seed0,128,model.layers.7.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.010992079461369916,0.029116080562951258,0.7550521394941311,0.7531309520972671,0,0.40409633091517855,3598,,,,,,,,
mistral7b,seed0,128,model.layers.7.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.0036940491954783952,0.009821440905146146,0.7522418005982854,0.7507111187958795,0,0.4025791713169643,3754,,,,,,,,
mistral7b,seed0,128,model.layers.8.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.0022964764005323768,0.006446464143335395,0.7124762814066261,0.7236368218465992,0,0.4022216796875,1053,,,,,,,,
mistral7b,seed0,128,model.layers.8.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0008295113638336817,0.002329964443756454,0.7120377875778338,0.7207719246058492,0,0.40155029296875,1067,,,,,,,,
mistral7b,seed0,128,model.layers.8.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0009887410494591464,0.0026989228413443755,0.7326930835611729,0.7353772772020459,0,0.4029541015625,260,,,,,,,,
mistral7b,seed0,128,model.layers.8.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.0003315060905885389,0.0009421822625208277,0.7036984324064596,0.7185027253867506,0,0.3995361328125,278,,,,,,,,
mistral7b,seed0,128,model.layers.8.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.002209309454468067,0.006116435610361182,0.7224173015818293,0.7352988819606776,0,0.397705078125,265,,,,,,,,
mistral7b,seed0,128,model.layers.8.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0008316309325552551,0.002242918788339557,0.7415613413010957,0.7499748066056143,0,0.3988037109375,275,,,,,,,,
mistral7b,seed0,128,model.layers.8.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004520567707952339,0.012072648425731608,0.7488941197553991,0.7478442329387762,0,0.40155029296875,1066,,,,,,,,
mistral7b,seed0,128,model.layers.8.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.0014913767160693384,0.00401900541869709,0.7421620827537095,0.7413124983743797,0,0.40179443359375,1110,,,,,,,,
mistral7b,seed0,128,model.layers.8.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.008311538644304943,0.02221487578870384,0.7482858534398217,0.7476389062195279,0,0.4016636439732143,3642,,,,,,,,
mistral7b,seed0,128,model.layers.8.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.0027959589699862314,0.007498526401854229,0.7457355806055038,0.7453978189332613,0,0.40266636439732145,3744,,,,,,,,
mistral7b,seed0,128,model.layers.8.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.009715820205248,0.026043638953048343,0.7461184838849708,0.7453285306803332,0,0.40078299386160715,3619,,,,,,,,
mistral7b,seed0,128,model.layers.8.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0032320165553177127,0.00870446291344193,0.7426113678597327,0.7421624727508053,0,0.40054757254464285,3797,,,,,,,,
mistral7b,seed0,128,model.layers.8.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.010105731795607323,0.027069961625525274,0.7466380584801607,0.745365464256242,0,0.40127999441964285,3718,,,,,,,,
mistral7b,seed0,128,model.layers.8.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.003298626665454156,0.008827302580485592,0.7473691165286186,0.7462148359428785,0,0.4005039760044643,3809,,,,,,,,
mistral7b,seed0,128,model.layers.9.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.002206957783162343,0.006448438289033654,0.6844937283235045,0.6954059003395512,0,0.400665283203125,1052,,,,,,,,
mistral7b,seed0,128,model.layers.9.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0007478391751380162,0.0021600685066062606,0.6924217198212529,0.6956222290743648,0,0.398193359375,1098,,,,,,,,
mistral7b,seed0,128,model.layers.9.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0009492843148376784,0.002715960842382882,0.6990412380208044,0.7043610495565424,0,0.408203125,274,,,,,,,,
mistral7b,seed0,128,model.layers.9.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.00033609047877765016,0.0009678097259940878,0.694538336928644,0.7022012907891639,0,0.3968505859375,289,,,,,,,,
mistral7b,seed0,128,model.layers.9.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.001959332166257932,0.0051579594292689435,0.7597315151955879,0.7581635722669963,0,0.40869140625,277,,,,,,,,
mistral7b,seed0,128,model.layers.9.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0006551699668395639,0.0017385899982901853,0.7536796685634798,0.7474414853989818,0,0.401123046875,300,,,,,,,,
mistral7b,seed0,128,model.layers.9.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004485016345178311,0.01192968415867536,0.75190864829674,0.7520424597728453,0,0.40228271484375,1095,,,,,,,,
mistral7b,seed0,128,model.layers.9.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.0014621266855899748,0.0039084794336693846,0.7481818494397404,0.7473789331718499,0,0.4002685546875,1107,,,,,,,,
mistral7b,seed0,128,model.layers.9.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.007942532244309103,0.021287926692520526,0.7462006384209973,0.7460407076321999,0,0.40118408203125,3614,,,,,,,,
mistral7b,seed0,128,model.layers.9.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.002582139146063818,0.006969339271802641,0.7409996974923965,0.7419871268759187,0,0.40079171316964285,3762,,,,,,,,
mistral7b,seed0,128,model.layers.9.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.009299802904633642,0.02479886733970034,0.7500183598906269,0.7495515979740623,0,0.40199497767857145,3660,,,,,,,,
mistral7b,seed0,128,model.layers.9.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.003013328720164233,0.008087640613919856,0.7451687986674165,0.7445421381024708,0,0.40224783761160715,3854,,,,,,,,
mistral7b,seed0,128,model.layers.9.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.00948335692903135,0.025394782107112004,0.7468744475957101,0.7462852479524477,0,0.40114920479910715,3648,,,,,,,,
mistral7b,seed0,128,model.layers.9.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.0030885330425455652,0.008292320793059655,0.7449140282007771,0.7454931494947008,0,0.4002162388392857,3772,,,,,,,,
mistral7b,seed0,128,model.layers.10.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.0024456937581298667,0.006804877973073772,0.7188060587734959,0.7189180481727611,0,0.401702880859375,1048,,,,,,,,
mistral7b,seed0,128,model.layers.10.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0008571421253804933,0.002385081317441944,0.7187529574880896,0.7210719999905779,0,0.400909423828125,1077,,,,,,,,
mistral7b,seed0,128,model.layers.10.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.001062016990152917,0.0029421164995755145,0.7219408139046456,0.7224349080816421,0,0.398681640625,267,,,,,,,,
mistral7b,seed0,128,model.layers.10.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.0003654453831081171,0.0010256544240382394,0.7126091879353942,0.7234288979787884,0,0.4019775390625,270,,,,,,,,
mistral7b,seed0,128,model.layers.10.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.00227880625693494,0.006070484500282858,0.7507823327211387,0.7493561633320047,0,0.4022216796875,254,,,,,,,,
mistral7b,seed0,128,model.layers.10.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0007653253387822079,0.0021063399675593925,0.7266873824447126,0.739337320388882,0,0.39990234375,292,,,,,,,,
mistral7b,seed0,128,model.layers.10.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004886069136655652,0.013076308043057955,0.747316309858516,0.746182474552018,0,0.402435302734375,1078,,,,,,,,
mistral7b,seed0,128,model.layers.10.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.001603196187110703,0.004295617531048693,0.7464333942781509,0.7467959631666403,0,0.40081787109375,1127,,,,,,,,
mistral7b,seed0,128,model.layers.10.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.0073640969613397445,0.019785201347009132,0.7444045508743788,0.7434800657316144,0,0.40093994140625,3522,,,,,,,,
mistral7b,seed0,128,model.layers.10.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.002351674940088283,0.006316334136328058,0.7446328485260938,0.7448486252220031,0,0.4019252232142857,3705,,,,,,,,
mistral7b,seed0,128,model.layers.10.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.008613815753261825,0.023003084309158553,0.7489270253930497,0.748350253828047,0,0.40182059151785715,3619,,,,,,,,
mistral7b,seed0,128,model.layers.10.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0027328328208984266,0.00733236532499911,0.7454164378801621,0.745086440611105,0,0.4018031529017857,3773,,,,,,,,
mistral7b,seed0,128,model.layers.10.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.008846991385006997,0.023543890367819995,0.7515318196604539,0.7507348698324119,0,0.40248325892857145,3661,,,,,,,,
mistral7b,seed0,128,model.layers.10.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.0027257630533949126,0.007279357889620041,0.748902058320748,0.7480045863101762,0,0.40191650390625,3819,,,,,,,,
mistral7b,seed0,128,model.layers.11.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.00191482031525302,0.00552748687728884,0.692835770672047,0.6980767984351579,0,0.401092529296875,1049,,,,,,,,
mistral7b,seed0,128,model.layers.11.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0006372445708684056,0.0018426474270578951,0.6916619658334494,0.6998716730340614,0,0.399993896484375,1098,,,,,,,,
mistral7b,seed0,128,model.layers.11.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0008931622085614141,0.0025093633369544857,0.7118635993505903,0.7142395856445832,0,0.40185546875,265,,,,,,,,
mistral7b,seed0,128,model.layers.11.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.00031472765096090746,0.0008875315318418592,0.709220212847572,0.7143380585772758,0,0.40673828125,275,,,,,,,,
mistral7b,seed0,128,model.layers.11.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.0023379193495801365,0.006361771326342386,0.7349900616199267,0.738990782465241,0,0.402587890625,263,,,,,,,,
mistral7b,seed0,128,model.layers.11.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0008271219309734373,0.002245601846789985,0.7366594680671298,0.7400583648969531,0,0.39453125,309,,,,,,,,
mistral7b,seed0,128,model.layers.11.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004400397436609416,0.011716926918444143,0.7511180136632161,0.7495494292404608,0,0.40374755859375,1049,,,,,,,,
mistral7b,seed0,128,model.layers.11.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.0013775828920152278,0.0036994924499601026,0.7447415615242488,0.7454890157472847,0,0.402130126953125,1110,,,,,,,,
mistral7b,seed0,128,model.layers.11.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.007142120068417079,0.019216040535637392,0.7433498128994425,0.7428616714239343,0,0.40066964285714285,3615,,,,,,,,
mistral7b,seed0,128,model.layers.11.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.002234019467581838,0.006027515711952647,0.7412737102125663,0.7421220436945469,0,0.4020472935267857,3753,,,,,,,,
mistral7b,seed0,128,model.layers.11.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.008289205962591945,0.022213318096726324,0.7463275793825292,0.7457297673319064,0,0.4006870814732143,3659,,,,,,,,
mistral7b,seed0,128,model.layers.11.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0026304077150358304,0.007047144813133139,0.746517287436402,0.7460827996090573,0,0.40223911830357145,3749,,,,,,,,
mistral7b,seed0,128,model.layers.11.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.008515675771601172,0.022741209561945655,0.7489202145035422,0.7478261998538296,0,0.4032679966517857,3707,,,,,,,,
mistral7b,seed0,128,model.layers.11.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.002611637815693929,0.006972339212785072,0.7491425003835179,0.7484752653756913,0,0.4008701869419643,3736,,,,,,,,
mistral7b,seed0,128,model.layers.12.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.0022832451643315164,0.006557267803901185,0.6964013771019452,0.6910729200030611,0,0.4017333984375,1043,,,,,,,,
mistral7b,seed0,128,model.layers.12.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0007202067801058154,0.0020944059397373553,0.6877432559192718,0.6864838404619223,0,0.40289306640625,1120,,,,,,,,
mistral7b,seed0,128,model.layers.12.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0010097214396546095,0.002931546015799938,0.6888661711005648,0.6892194597901933,0,0.399169921875,249,,,,,,,,
mistral7b,seed0,128,model.layers.12.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.0003281725444465658,0.0009624896627556251,0.681924299336373,0.6925941802914699,0,0.40625,302,,,,,,,,
mistral7b,seed0,128,model.layers.12.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.002303687181809788,0.006108851993947728,0.7542127994235704,0.7498818254257771,0,0.4046630859375,275,,,,,,,,
mistral7b,seed0,128,model.layers.12.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0008290411900631206,0.0022224154559923742,0.7460721962023336,0.7477070087038858,0,0.404541015625,302,,,,,,,,
mistral7b,seed0,128,model.layers.12.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004787335495914258,0.012662675088547515,0.7561333545143334,0.7532998024630491,0,0.40069580078125,1077,,,,,,,,
mistral7b,seed0,128,model.layers.12.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.0015319310416166063,0.004101979403303015,0.7469228345627761,0.7445167860130409,0,0.404144287109375,1105,,,,,,,,
mistral7b,seed0,128,model.layers.12.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.006845129873585966,0.01835086580834134,0.7460280016297138,0.7468583948222035,0,0.40061732700892855,3599,,,,,,,,
mistral7b,seed0,128,model.layers.12.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.0020865428437222833,0.005665912509416039,0.736524907595982,0.7415955723175235,0,0.4007655552455357,3757,,,,,,,,
mistral7b,seed0,128,model.layers.12.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.008045779539217895,0.021596041360658222,0.7451161446537135,0.7446520916106707,0,0.40158517020089285,3624,,,,,,,,
mistral7b,seed0,128,model.layers.12.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0024766410504024824,0.0067133273644770335,0.7378281784700104,0.7402242542230832,0,0.40012904575892855,3816,,,,,,,,
mistral7b,seed0,128,model.layers.12.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.008216121051679307,0.021958622740657158,0.748327538454119,0.7467863145916519,0,0.40191650390625,3630,,,,,,,,
mistral7b,seed0,128,model.layers.12.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.002492121618129624,0.00662513678566588,0.7523230685656388,0.7500216953070146,0,0.4019862583705357,3818,,,,,,,,
mistral7b,seed0,128,model.layers.13.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.0023436526530582376,0.0065369638840336655,0.7170462296059299,0.7250833465295317,0,0.404998779296875,1042,,,,,,,,
mistral7b,seed0,128,model.layers.13.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0007391341927440818,0.002040721803263909,0.7243850597978797,0.7236315417621284,0,0.40087890625,1086,,,,,,,,
mistral7b,seed0,128,model.layers.13.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0009774750405372595,0.0027248384606330667,0.7174554049051121,0.7305918511521343,0,0.4058837890625,274,,,,,,,,
mistral7b,seed0,128,model.layers.13.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.0003095611802800824,0.0008529935853029066,0.7258229970631118,0.7183515669236249,0,0.39794921875,298,,,,,,,,
mistral7b,seed0,128,model.layers.13.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.0021410278479016553,0.005749063576950042,0.7448266380235441,0.7453975682517757,0,0.3994140625,275,,,,,,,,
mistral7b,seed0,128,model.layers.13.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0007217819010563176,0.0019523848054128698,0.739384878488319,0.7452181101670741,0,0.403564453125,285,,,,,,,,
mistral7b,seed0,128,model.layers.13.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004622577225720431,0.012264690364791886,0.7538025157146101,0.7518221148885436,0,0.406097412109375,1056,,,,,,,,
mistral7b,seed0,128,model.layers.13.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.0013986700118474166,0.0037496990043690975,0.7460172190982293,0.746455395249843,0,0.40130615234375,1166,,,,,,,,
mistral7b,seed0,128,model.layers.13.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.00676413383508398,0.018118281534570124,0.74666395068184,0.74577303964889,0,0.4011143275669643,3590,,,,,,,,
