model,draw,module,U,K,density,density_ratio_vs_seed0
mistral7b,draw1,model.layers.27.mlp.gate_proj,57344,4,6.975446428571428e-05,2.0
mistral7b,draw2,model.layers.27.mlp.gate_proj,57344,2,3.487723214285714e-05,1.0
mistral7b,draw3,model.layers.27.mlp.gate_proj,57344,1,1.743861607142857e-05,0.5
mistral7b,draw4,model.layers.27.mlp.gate_proj,57344,3,5.231584821428571e-05,1.5
mistral7b,seed0,model.layers.27.mlp.up_proj,57344,6,0.00010463169642857142,1.0
mistral7b,draw1,model.layers.27.mlp.up_proj,57344,1,1.743861607142857e-05,0.16666666666666666
mistral7b,draw2,model.layers.27.mlp.up_proj,57344,0,0.0,0.0
mistral7b,draw3,model.layers.27.mlp.up_proj,57344,0,0.0,0.0
mistral7b,draw4,model.layers.27.mlp.up_proj,57344,2,3.487723214285714e-05,0.3333333333333333
mistral7b,seed0,model.layers.27.self_attn.k_proj,4096,0,0.0,
mistral7b,draw1,model.layers.27.self_attn.k_proj,4096,0,0.0,
mistral7b,draw2,model.layers.27.self_attn.k_proj,4096,0,0.0,
mistral7b,draw3,model.layers.27.self_attn.k_proj,4096,0,0.0,
mistral7b,draw4,model.layers.27.self_attn.k_proj,4096,0,0.0,
mistral7b,seed0,model.layers.27.self_attn.o_proj,16384,15,0.00091552734375,1.0
mistral7b,draw1,model.layers.27.self_attn.o_proj,16384,10,0.0006103515625,0.6666666666666666
mistral7b,draw2,model.layers.27.self_attn.o_proj,16384,11,0.00067138671875,0.7333333333333333
mistral7b,draw3,model.layers.27.self_attn.o_proj,16384,6,0.0003662109375,0.4
mistral7b,draw4,model.layers.27.self_attn.o_proj,16384,10,0.0006103515625,0.6666666666666666
mistral7b,seed0,model.layers.27.self_attn.q_proj,16384,2,0.0001220703125,1.0
mistral7b,draw1,model.layers.27.self_attn.q_proj,16384,6,0.0003662109375,3.0
mistral7b,draw2,model.layers.27.self_attn.q_proj,16384,2,0.0001220703125,1.0
mistral7b,draw3,model.layers.27.self_attn.q_proj,16384,1,6.103515625e-05,0.5
mistral7b,draw4,model.layers.27.self_attn.q_proj,16384,1,6.103515625e-05,0.5
mistral7b,seed0,model.layers.27.self_attn.v_proj,4096,3,0.000732421875,1.0
mistral7b,draw1,model.layers.27.self_attn.v_proj,4096,6,0.00146484375,2.0
mistral7b,draw2,model.layers.27.self_attn.v_proj,4096,5,0.001220703125,1.6666666666666667
mistral7b,draw3,model.layers.27.self_attn.v_proj,4096,0,0.0,0.0
mistral7b,draw4,model.layers.27.self_attn.v_proj,4096,1,0.000244140625,0.3333333333333333
mistral7b,seed0,model.layers.28.mlp.down_proj,57344,19,0.00033133370535714287,1.0
mistral7b,draw1,model.layers.28.mlp.down_proj,57344,16,0.00027901785714285713,0.8421052631578947
mistral7b,draw2,model.layers.28.mlp.down_proj,57344,19,0.00033133370535714287,1.0
mistral7b,draw3,model.layers.28.mlp.down_proj,57344,10,0.00017438616071428572,0.5263157894736842
mistral7b,draw4,model.layers.28.mlp.down_proj,57344,11,0.00019182477678571428,0.5789473684210527
mistral7b,seed0,model.layers.28.mlp.gate_proj,57344,16,0.00027901785714285713,1.0
mistral7b,draw1,model.layers.28.mlp.gate_proj,57344,8,0.00013950892857142856,0.5
mistral7b,draw2,model.layers.28.mlp.gate_proj,57344,13,0.00022670200892857144,0.8125
mistral7b,draw3,model.layers.28.mlp.gate_proj,57344,6,0.00010463169642857142,0.375
mistral7b,draw4,model.layers.28.mlp.gate_proj,57344,9,0.00015694754464285715,0.5625
mistral7b,seed0,model.layers.28.mlp.up_proj,57344,23,0.00040108816964285713,1.0
mistral7b,draw1,model.layers.28.mlp.up_proj,57344,18,0.0003138950892857143,0.782608695652174
mistral7b,draw2,model.layers.28.mlp.up_proj,57344,21,0.0003662109375,0.9130434782608695
mistral7b,draw3,model.layers.28.mlp.up_proj,57344,18,0.0003138950892857143,0.782608695652174
mistral7b,draw4,model.layers.28.mlp.up_proj,57344,13,0.00022670200892857144,0.5652173913043478
mistral7b,seed0,model.layers.28.self_attn.k_proj,4096,0,0.0,
mistral7b,draw1,model.layers.28.self_attn.k_proj,4096,0,0.0,
mistral7b,draw2,model.layers.28.self_attn.k_proj,4096,0,0.0,
mistral7b,draw3,model.layers.28.self_attn.k_proj,4096,0,0.0,
mistral7b,draw4,model.layers.28.self_attn.k_proj,4096,0,0.0,
mistral7b,seed0,model.layers.28.self_attn.o_proj,16384,12,0.000732421875,1.0
mistral7b,draw1,model.layers.28.self_attn.o_proj,16384,7,0.00042724609375,0.5833333333333334
mistral7b,draw2,model.layers.28.self_attn.o_proj,16384,5,0.00030517578125,0.4166666666666667
mistral7b,draw3,model.layers.28.self_attn.o_proj,16384,4,0.000244140625,0.3333333333333333
mistral7b,draw4,model.layers.28.self_attn.o_proj,16384,10,0.0006103515625,0.8333333333333334
mistral7b,seed0,model.layers.28.self_attn.q_proj,16384,0,0.0,
mistral7b,draw1,model.layers.28.self_attn.q_proj,16384,1,6.103515625e-05,
mistral7b,draw2,model.layers.28.self_attn.q_proj,16384,0,0.0,
mistral7b,draw3,model.layers.28.self_attn.q_proj,16384,0,0.0,
mistral7b,draw4,model.layers.28.self_attn.q_proj,16384,0,0.0,
mistral7b,seed0,model.layers.28.self_attn.v_proj,4096,4,0.0009765625,1.0
mistral7b,draw1,model.layers.28.self_attn.v_proj,4096,1,0.000244140625,0.25
mistral7b,draw2,model.layers.28.self_attn.v_proj,4096,5,0.001220703125,1.25
mistral7b,draw3,model.layers.28.self_attn.v_proj,4096,2,0.00048828125,0.5
mistral7b,draw4,model.layers.28.self_attn.v_proj,4096,0,0.0,0.0
mistral7b,seed0,model.layers.29.mlp.down_proj,57344,83,0.0014474051339285715,1.0
mistral7b,draw1,model.layers.29.mlp.down_proj,57344,63,0.0010986328125,0.7590361445783133
mistral7b,draw2,model.layers.29.mlp.down_proj,57344,71,0.0012381417410714285,0.8554216867469879
mistral7b,draw3,model.layers.29.mlp.down_proj,57344,62,0.0010811941964285715,0.7469879518072289
mistral7b,draw4,model.layers.29.mlp.down_proj,57344,47,0.0008196149553571429,0.5662650602409639
mistral7b,seed0,model.layers.29.mlp.gate_proj,57344,32,0.0005580357142857143,1.0
mistral7b,draw1,model.layers.29.mlp.gate_proj,57344,34,0.0005929129464285714,1.0625
mistral7b,draw2,model.layers.29.mlp.gate_proj,57344,33,0.0005754743303571429,1.03125
mistral7b,draw3,model.layers.29.mlp.gate_proj,57344,27,0.00047084263392857144,0.84375
mistral7b,draw4,model.layers.29.mlp.gate_proj,57344,28,0.00048828125,0.875
mistral7b,seed0,model.layers.29.mlp.up_proj,57344,35,0.0006103515625,1.0
mistral7b,draw1,model.layers.29.mlp.up_proj,57344,32,0.0005580357142857143,0.9142857142857143
mistral7b,draw2,model.layers.29.mlp.up_proj,57344,29,0.0005057198660714286,0.8285714285714286
mistral7b,draw3,model.layers.29.mlp.up_proj,57344,25,0.0004359654017857143,0.7142857142857143
mistral7b,draw4,model.layers.29.mlp.up_proj,57344,30,0.0005231584821428571,0.8571428571428571
mistral7b,seed0,model.layers.29.self_attn.k_proj,4096,1,0.000244140625,1.0
mistral7b,draw1,model.layers.29.self_attn.k_proj,4096,1,0.000244140625,1.0
mistral7b,draw2,model.layers.29.self_attn.k_proj,4096,0,0.0,0.0
mistral7b,draw3,model.layers.29.self_attn.k_proj,4096,0,0.0,0.0
mistral7b,draw4,model.layers.29.self_attn.k_proj,4096,0,0.0,0.0
mistral7b,seed0,model.layers.29.self_attn.o_proj,16384,57,0.00347900390625,1.0
mistral7b,draw1,model.layers.29.self_attn.o_proj,16384,40,0.00244140625,0.7017543859649122
mistral7b,draw2,model.layers.29.self_attn.o_proj,16384,77,0.00469970703125,1.3508771929824561
mistral7b,draw3,model.layers.29.self_attn.o_proj,16384,43,0.00262451171875,0.7543859649122807
mistral7b,draw4,model.layers.29.self_attn.o_proj,16384,30,0.0018310546875,0.5263157894736842
mistral7b,seed0,model.layers.29.self_attn.q_proj,16384,9,0.00054931640625,1.0
mistral7b,draw1,model.layers.29.self_attn.q_proj,16384,6,0.0003662109375,0.6666666666666666
mistral7b,draw2,model.layers.29.self_attn.q_proj,16384,4,0.000244140625,0.4444444444444444
mistral7b,draw3,model.layers.29.self_attn.q_proj,16384,4,0.000244140625,0.4444444444444444
mistral7b,draw4,model.layers.29.self_attn.q_proj,16384,6,0.0003662109375,0.6666666666666666
mistral7b,seed0,model.layers.29.self_attn.v_proj,4096,27,0.006591796875,1.0
mistral7b,draw1,model.layers.29.self_attn.v_proj,4096,15,0.003662109375,0.5555555555555556
mistral7b,draw2,model.layers.29.self_attn.v_proj,4096,30,0.00732421875,1.1111111111111112
mistral7b,draw3,model.layers.29.self_attn.v_proj,4096,19,0.004638671875,0.7037037037037037
mistral7b,draw4,model.layers.29.self_attn.v_proj,4096,15,0.003662109375,0.5555555555555556
mistral7b,seed0,model.layers.3.mlp.down_proj,57344,4,6.975446428571428e-05,1.0
mistral7b,draw1,model.layers.3.mlp.down_proj,57344,2,3.487723214285714e-05,0.5
mistral7b,draw2,model.layers.3.mlp.down_proj,57344,2,3.487723214285714e-05,0.5
mistral7b,draw3,model.layers.3.mlp.down_proj,57344,2,3.487723214285714e-05,0.5
mistral7b,draw4,model.layers.3.mlp.down_proj,57344,3,5.231584821428571e-05,0.75
mistral7b,seed0,model.layers.3.mlp.gate_proj,57344,2,3.487723214285714e-05,1.0
mistral7b,draw1,model.layers.3.mlp.gate_proj,57344,0,0.0,0.0
mistral7b,draw2,model.layers.3.mlp.gate_proj,57344,0,0.0,0.0
mistral7b,draw3,model.layers.3.mlp.gate_proj,57344,2,3.487723214285714e-05,1.0
mistral7b,draw4,model.layers.3.mlp.gate_proj,57344,1,1.743861607142857e-05,0.5
mistral7b,seed0,model.layers.3.mlp.up_proj,57344,5,8.719308035714286e-05,1.0
mistral7b,draw1,model.layers.3.mlp.up_proj,57344,3,5.231584821428571e-05,0.6
mistral7b,draw2,model.layers.3.mlp.up_proj,57344,1,1.743861607142857e-05,0.2
mistral7b,draw3,model.layers.3.mlp.up_proj,57344,2,3.487723214285714e-05,0.4
mistral7b,draw4,model.layers.3.mlp.up_proj,57344,4,6.975446428571428e-05,0.8
mistral7b,seed0,model.layers.3.self_attn.k_proj,4096,1,0.000244140625,1.0
mistral7b,draw1,model.layers.3.self_attn.k_proj,4096,1,0.000244140625,1.0
mistral7b,draw2,model.layers.3.self_attn.k_proj,4096,1,0.000244140625,1.0
mistral7b,draw3,model.layers.3.self_attn.k_proj,4096,2,0.00048828125,2.0
mistral7b,draw4,model.layers.3.self_attn.k_proj,4096,1,0.000244140625,1.0
mistral7b,seed0,model.layers.3.self_attn.o_proj,16384,0,0.0,
mistral7b,draw1,model.layers.3.self_attn.o_proj,16384,1,6.103515625e-05,
mistral7b,draw2,model.layers.3.self_attn.o_proj,16384,2,0.0001220703125,
mistral7b,draw3,model.layers.3.self_attn.o_proj,16384,0,0.0,
mistral7b,draw4,model.layers.3.self_attn.o_proj,16384,4,0.000244140625,
mistral7b,seed0,model.layers.3.self_attn.q_proj,16384,2,0.0001220703125,1.0
mistral7b,draw1,model.layers.3.self_attn.q_proj,16384,3,0.00018310546875,1.5
mistral7b,draw2,model.layers.3.self_attn.q_proj,16384,1,6.103515625e-05,0.5
mistral7b,draw3,model.layers.3.self_attn.q_proj,16384,0,0.0,0.0
mistral7b,draw4,model.layers.3.self_attn.q_proj,16384,1,6.103515625e-05,0.5
mistral7b,seed0,model.layers.3.self_attn.v_proj,4096,2,0.00048828125,1.0
mistral7b,draw1,model.layers.3.self_attn.v_proj,4096,0,0.0,0.0
mistral7b,draw2,model.layers.3.self_attn.v_proj,4096,2,0.00048828125,1.0
mistral7b,draw3,model.layers.3.self_attn.v_proj,4096,0,0.0,0.0
mistral7b,draw4,model.layers.3.self_attn.v_proj,4096,1,0.000244140625,0.5
mistral7b,seed0,model.layers.30.mlp.down_proj,57344,686,0.011962890625,1.0
mistral7b,draw1,model.layers.30.mlp.down_proj,57344,581,0.0101318359375,0.8469387755102041
mistral7b,draw2,model.layers.30.mlp.down_proj,57344,703,0.012259347098214286,1.0247813411078717
mistral7b,draw3,model.layers.30.mlp.down_proj,57344,580,0.010114397321428572,0.8454810495626822
mistral7b,draw4,model.layers.30.mlp.down_proj,57344,516,0.008998325892857142,0.7521865889212828
mistral7b,seed0,model.layers.30.mlp.gate_proj,57344,196,0.00341796875,1.0
mistral7b,draw1,model.layers.30.mlp.gate_proj,57344,179,0.0031215122767857145,0.9132653061224489
mistral7b,draw2,model.layers.30.mlp.gate_proj,57344,193,0.0033656529017857145,0.9846938775510204
mistral7b,draw3,model.layers.30.mlp.gate_proj,57344,180,0.003138950892857143,0.9183673469387755
mistral7b,draw4,model.layers.30.mlp.gate_proj,57344,172,0.0029994419642857145,0.8775510204081632
mistral7b,seed0,model.layers.30.mlp.up_proj,57344,228,0.003976004464285714,1.0
mistral7b,draw1,model.layers.30.mlp.up_proj,57344,217,0.0037841796875,0.9517543859649122
mistral7b,draw2,model.layers.30.mlp.up_proj,57344,212,0.003696986607142857,0.9298245614035088
mistral7b,draw3,model.layers.30.mlp.up_proj,57344,201,0.003505161830357143,0.881578947368421
mistral7b,draw4,model.layers.30.mlp.up_proj,57344,204,0.0035574776785714285,0.8947368421052632
mistral7b,seed0,model.layers.30.self_attn.k_proj,4096,0,0.0,
mistral7b,draw1,model.layers.30.self_attn.k_proj,4096,2,0.00048828125,
mistral7b,draw2,model.layers.30.self_attn.k_proj,4096,3,0.000732421875,
mistral7b,draw3,model.layers.30.self_attn.k_proj,4096,0,0.0,
mistral7b,draw4,model.layers.30.self_attn.k_proj,4096,0,0.0,
mistral7b,seed0,model.layers.30.self_attn.o_proj,16384,15,0.00091552734375,1.0
mistral7b,draw1,model.layers.30.self_attn.o_proj,16384,11,0.00067138671875,0.7333333333333333
mistral7b,draw2,model.layers.30.self_attn.o_proj,16384,19,0.00115966796875,1.2666666666666666
mistral7b,draw3,model.layers.30.self_attn.o_proj,16384,12,0.000732421875,0.8
mistral7b,draw4,model.layers.30.self_attn.o_proj,16384,16,0.0009765625,1.0666666666666667
mistral7b,seed0,model.layers.30.self_attn.q_proj,16384,3,0.00018310546875,1.0
mistral7b,draw1,model.layers.30.self_attn.q_proj,16384,3,0.00018310546875,1.0
mistral7b,draw2,model.layers.30.self_attn.q_proj,16384,4,0.000244140625,1.3333333333333333
mistral7b,draw3,model.layers.30.self_attn.q_proj,16384,2,0.0001220703125,0.6666666666666666
mistral7b,draw4,model.layers.30.self_attn.q_proj,16384,2,0.0001220703125,0.6666666666666666
mistral7b,seed0,model.layers.30.self_attn.v_proj,4096,22,0.00537109375,1.0
mistral7b,draw1,model.layers.30.self_attn.v_proj,4096,14,0.00341796875,0.6363636363636364
mistral7b,draw2,model.layers.30.self_attn.v_proj,4096,18,0.00439453125,0.8181818181818182
mistral7b,draw3,model.layers.30.self_attn.v_proj,4096,10,0.00244140625,0.45454545454545453
mistral7b,draw4,model.layers.30.self_attn.v_proj,4096,15,0.003662109375,0.6818181818181818
mistral7b,seed0,model.layers.31.mlp.down_proj,57344,30,0.0005231584821428571,1.0
mistral7b,draw1,model.layers.31.mlp.down_proj,57344,36,0.0006277901785714286,1.2
mistral7b,draw2,model.layers.31.mlp.down_proj,57344,48,0.0008370535714285714,1.6
mistral7b,draw3,model.layers.31.mlp.down_proj,57344,28,0.00048828125,0.9333333333333333
mistral7b,draw4,model.layers.31.mlp.down_proj,57344,23,0.00040108816964285713,0.7666666666666667
mistral7b,seed0,model.layers.31.mlp.gate_proj,57344,42,0.000732421875,1.0
mistral7b,draw1,model.layers.31.mlp.gate_proj,57344,36,0.0006277901785714286,0.8571428571428571
mistral7b,draw2,model.layers.31.mlp.gate_proj,57344,51,0.0008893694196428571,1.2142857142857142
mistral7b,draw3,model.layers.31.mlp.gate_proj,57344,33,0.0005754743303571429,0.7857142857142857
mistral7b,draw4,model.layers.31.mlp.gate_proj,57344,36,0.0006277901785714286,0.8571428571428571
mistral7b,seed0,model.layers.31.mlp.up_proj,57344,39,0.0006801060267857143,1.0
mistral7b,draw1,model.layers.31.mlp.up_proj,57344,29,0.0005057198660714286,0.7435897435897436
mistral7b,draw2,model.layers.31.mlp.up_proj,57344,36,0.0006277901785714286,0.9230769230769231
mistral7b,draw3,model.layers.31.mlp.up_proj,57344,25,0.0004359654017857143,0.6410256410256411
mistral7b,draw4,model.layers.31.mlp.up_proj,57344,30,0.0005231584821428571,0.7692307692307693
mistral7b,seed0,model.layers.31.self_attn.k_proj,4096,17,0.004150390625,1.0
mistral7b,draw1,model.layers.31.self_attn.k_proj,4096,13,0.003173828125,0.7647058823529411
mistral7b,draw2,model.layers.31.self_attn.k_proj,4096,34,0.00830078125,2.0
mistral7b,draw3,model.layers.31.self_attn.k_proj,4096,10,0.00244140625,0.5882352941176471
mistral7b,draw4,model.layers.31.self_attn.k_proj,4096,8,0.001953125,0.47058823529411764
mistral7b,seed0,model.layers.31.self_attn.o_proj,16384,448,0.02734375,1.0
mistral7b,draw1,model.layers.31.self_attn.o_proj,16384,354,0.0216064453125,0.7901785714285714
mistral7b,draw2,model.layers.31.self_attn.o_proj,16384,398,0.0242919921875,0.8883928571428571
mistral7b,draw3,model.layers.31.self_attn.o_proj,16384,381,0.02325439453125,0.8504464285714286
mistral7b,draw4,model.layers.31.self_attn.o_proj,16384,336,0.0205078125,0.75
mistral7b,seed0,model.layers.31.self_attn.q_proj,16384,82,0.0050048828125,1.0
mistral7b,draw1,model.layers.31.self_attn.q_proj,16384,69,0.00421142578125,0.8414634146341463
mistral7b,draw2,model.layers.31.self_attn.q_proj,16384,91,0.00555419921875,1.1097560975609757
mistral7b,draw3,model.layers.31.self_attn.q_proj,16384,60,0.003662109375,0.7317073170731707
mistral7b,draw4,model.layers.31.self_attn.q_proj,16384,45,0.00274658203125,0.5487804878048781
mistral7b,seed0,model.layers.31.self_attn.v_proj,4096,48,0.01171875,1.0
mistral7b,draw1,model.layers.31.self_attn.v_proj,4096,25,0.006103515625,0.5208333333333334
mistral7b,draw2,model.layers.31.self_attn.v_proj,4096,35,0.008544921875,0.7291666666666666
mistral7b,draw3,model.layers.31.self_attn.v_proj,4096,26,0.00634765625,0.5416666666666666
mistral7b,draw4,model.layers.31.self_attn.v_proj,4096,35,0.008544921875,0.7291666666666666
mistral7b,seed0,model.layers.4.mlp.down_proj,57344,0,0.0,
mistral7b,draw1,model.layers.4.mlp.down_proj,57344,1,1.743861607142857e-05,
mistral7b,draw2,model.layers.4.mlp.down_proj,57344,1,1.743861607142857e-05,
mistral7b,draw3,model.layers.4.mlp.down_proj,57344,1,1.743861607142857e-05,
mistral7b,draw4,model.layers.4.mlp.down_proj,57344,2,3.487723214285714e-05,
mistral7b,seed0,model.layers.4.mlp.gate_proj,57344,0,0.0,
mistral7b,draw1,model.layers.4.mlp.gate_proj,57344,1,1.743861607142857e-05,
mistral7b,draw2,model.layers.4.mlp.gate_proj,57344,1,1.743861607142857e-05,
mistral7b,draw3,model.layers.4.mlp.gate_proj,57344,0,0.0,
mistral7b,draw4,model.layers.4.mlp.gate_proj,57344,1,1.743861607142857e-05,
mistral7b,seed0,model.layers.4.mlp.up_proj,57344,5,8.719308035714286e-05,1.0
mistral7b,draw1,model.layers.4.mlp.up_proj,57344,3,5.231584821428571e-05,0.6
mistral7b,draw2,model.layers.4.mlp.up_proj,57344,5,8.719308035714286e-05,1.0
mistral7b,draw3,model.layers.4.mlp.up_proj,57344,2,3.487723214285714e-05,0.4
mistral7b,draw4,model.layers.4.mlp.up_proj,57344,0,0.0,0.0
mistral7b,seed0,model.layers.4.self_attn.k_proj,4096,0,0.0,
mistral7b,draw1,model.layers.4.self_attn.k_proj,4096,0,0.0,
mistral7b,draw2,model.layers.4.self_attn.k_proj,4096,1,0.000244140625,
mistral7b,draw3,model.layers.4.self_attn.k_proj,4096,1,0.000244140625,
mistral7b,draw4,model.layers.4.self_attn.k_proj,4096,1,0.000244140625,
mistral7b,seed0,model.layers.4.self_attn.o_proj,16384,1,6.103515625e-05,1.0
mistral7b,draw1,model.layers.4.self_attn.o_proj,16384,2,0.0001220703125,2.0
mistral7b,draw2,model.layers.4.self_attn.o_proj,16384,1,6.103515625e-05,1.0
mistral7b,draw3,model.layers.4.self_attn.o_proj,16384,1,6.103515625e-05,1.0
mistral7b,draw4,model.layers.4.self_attn.o_proj,16384,3,0.00018310546875,3.0
mistral7b,seed0,model.layers.4.self_attn.q_proj,16384,0,0.0,
mistral7b,draw1,model.layers.4.self_attn.q_proj,16384,3,0.00018310546875,
mistral7b,draw2,model.layers.4.self_attn.q_proj,16384,0,0.0,
mistral7b,draw3,model.layers.4.self_attn.q_proj,16384,0,0.0,
mistral7b,draw4,model.layers.4.self_attn.q_proj,16384,3,0.00018310546875,
mistral7b,seed0,model.layers.4.self_attn.v_proj,4096,1,0.000244140625,1.0
mistral7b,draw1,model.layers.4.self_attn.v_proj,4096,1,0.000244140625,1.0
mistral7b,draw2,model.layers.4.self_attn.v_proj,4096,0,0.0,0.0
mistral7b,draw3,model.layers.4.self_attn.v_proj,4096,0,0.0,0.0
mistral7b,draw4,model.layers.4.self_attn.v_proj,4096,1,0.000244140625,1.0
mistral7b,seed0,model.layers.5.mlp.down_proj,57344,2,3.487723214285714e-05,1.0
mistral7b,draw1,model.layers.5.mlp.down_proj,57344,0,0.0,0.0
mistral7b,draw2,model.layers.5.mlp.down_proj,57344,1,1.743861607142857e-05,0.5
mistral7b,draw3,model.layers.5.mlp.down_proj,57344,0,0.0,0.0
mistral7b,draw4,model.layers.5.mlp.down_proj,57344,3,5.231584821428571e-05,1.5
mistral7b,seed0,model.layers.5.mlp.gate_proj,57344,0,0.0,
mistral7b,draw1,model.layers.5.mlp.gate_proj,57344,1,1.743861607142857e-05,
mistral7b,draw2,model.layers.5.mlp.gate_proj,57344,1,1.743861607142857e-05,
mistral7b,draw3,model.layers.5.mlp.gate_proj,57344,0,0.0,
mistral7b,draw4,model.layers.5.mlp.gate_proj,57344,1,1.743861607142857e-05,
mistral7b,seed0,model.layers.5.mlp.up_proj,57344,2,3.487723214285714e-05,1.0
mistral7b,draw1,model.layers.5.mlp.up_proj,57344,2,3.487723214285714e-05,1.0
mistral7b,draw2,model.layers.5.mlp.up_proj,57344,3,5.231584821428571e-05,1.5
mistral7b,draw3,model.layers.5.mlp.up_proj,57344,1,1.743861607142857e-05,0.5
mistral7b,draw4,model.layers.5.mlp.up_proj,57344,4,6.975446428571428e-05,2.0
mistral7b,seed0,model.layers.5.self_attn.k_proj,4096,1,0.000244140625,1.0
mistral7b,draw1,model.layers.5.self_attn.k_proj,4096,1,0.000244140625,1.0
mistral7b,draw2,model.layers.5.self_attn.k_proj,4096,2,0.00048828125,2.0
mistral7b,draw3,model.layers.5.self_attn.k_proj,4096,0,0.0,0.0
mistral7b,draw4,model.layers.5.self_attn.k_proj,4096,1,0.000244140625,1.0
mistral7b,seed0,model.layers.5.self_attn.o_proj,16384,0,0.0,
mistral7b,draw1,model.layers.5.self_attn.o_proj,16384,3,0.00018310546875,
